WO_NO,REG_DATE,ERR_CAUSE_LO,ERR_DESCR,PLAN_S_DATE,PLAN_F_DATE,REAL_S_DATE,REAL_F_DATE,WORK_DONE,WORK_DESCR_LO,PERFORMED_ACTION_LO,FUNC_TEST,FUNC_TEST_DESCR,PM_DESCR,PLAN_MEN,PLAN_HRS,REAL_HRS,CODE_C,CODE_D,CODE_G,CODE_H,CODE_I,CODE_J,CODE_F,ACTIVITY_SEQ,TEST_NUMBER,INSTRUCTION,MATERIALS,PLAN_S_WEEK,PLAN_F_WEEK,NOTE,LAST_ACTIVITY_DATE,REQUIRED_START_DATE,REQUIRED_END_DATE,PM_TYPE,PM_TYPE_DB,ERR_CAUSE,PERFORMED_ACTION_ID,COST_CENTER,OBJECT_NO,PROJECT_NO,ERR_SYMPTOM,ERR_DISCOVER_CODE,WORK_TYPE_ID,PRIORITY_ID,ERR_TYPE,ACTION_CODE_ID,ERR_CLASS,OP_STATUS_ID,CALL_CODE,WORK_LEADER_SIGN_ID,WORK_LEADER_SIGN,WORK_MASTER_SIGN_ID,WORK_MASTER_SIGN,ROLE_CODE,FUNC_TEST_SIGN_ID,FUNC_TEST_SIGN,WO_STATUS_ID,CONTRACT,MCH_CODE,TEST_POINT_ID,ORG_CODE,VENDOR_NO,REPORT_IN_BY_ID,REPORT_IN_BY,REPAIR_FLAG,CONTACT,PHONE_NO,ADDRESS_ID,REFERENCE_NO,FIXED_PRICE,FIXED_PRICE_DB,AGREEMENT_ID,CUSTOMER_NO,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,ADDRESS5,ADDRESS6,ADDRESS7,QUOTATION_ID,FAULT_REP_FLAG,WO_KEY_VALUE,CUST_ORDER_TYPE,CUST_ORDER_NO,CUST_ORDER_LINE_NO,CUST_ORDER_REL_NO,CUST_ORDER_LINE_ITEM_NO,WARRANTY_ROW_NO,GENERATE_NOTE,GENERATE_NOTE_DB,GEN_ID,SEQ_NO,CURRENCY_CODE,NON_SERIAL_REPAIR_FLAG,REPAIR_PART_NO,REPAIR_PART_CONTRACT,NON_SERIAL_LOCATION,NON_SERIAL_LOCATION_DB,CUST_WARRANTY,CUST_WARR_TYPE,SUP_WARRANTY,SUP_WARR_TYPE,OBJ_CUST_WARRANTY,OBJ_SUP_WARRANTY,PLANNED_MAN_HRS,GROUP_ID,MCH_CODE_CONTRACT,CONNECTION_TYPE,CONNECTION_TYPE_DB,MCH_CODE_DESCRIPTION,RECEIVE_ORDER_NO,COMPLEX_AGREEMENT_ID,CASE_ID,TASK_ID,CONTEXT,CONTRACT_ID,LINE_NO,EARLIEST_START_DATE,FIXED_START_DATE,FIXED_RESOURCE,SORTING_NO,C_NEXT_DUE_VALUE,C_LAST_COMPLETED,C_CYCLE_ID_CONTRACT,C_PM_CYCLE_ID,C_LINE_CYCLE_NO,C_NC_DATE,C_DATE_CHG,C_MAINTAINABLE_ID,SCHED_MAINT_WIN,SCHED_MAINT_WIN_DB,C_WO_NOT_REQ_IF_INSP_FAIL,C_ALLOW_OBJ_LINE_NOT_INSP,C_MASTER_WO_NO,C_DERIVED_WO_CREATED,C_ACTUAL_FUNC_OBJECT,C_REF_CONNECTION,C_RANDOM_SAMPLE,C_RANDOM_SAMPLE_DB,C_SAMPLE_SIZE,C_OBJ_LIST_SIZE,C_SAMPLE_SIZE_PCT,C_INSP_RESULT_CATA,C_INSP_RESULT_CATA_DESC,C_MULTIPLICATION_FACTOR,C_MULTIPLICATION_FACTOR_DB,C_MANDATORY_INSP_CODE,C_MANDATORY_INSP_CODE_DB,C_MOBILE_FREEZE,C_MOBILE_DEVICE_ID,C_DEVICE_NAME,C_APPR_AUTO_COMP
1010013373,8-Jul-16,(null),1 MONTHS,6-Oct-16,6-Oct-16,5-Oct-16,8-Oct-16,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),8-Oct-16,(null),13-Oct-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010013373^,SEO,(null),(null),(null),(null),(null),(null),(null),10100002454,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Oct-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Oct-16,(null),(null),FALSE,FALSE,FALSE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010019016,6-Dec-16,(null),1 MONTHS,7-Mar-17,7-Mar-17,9-Mar-17,9-Mar-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),(null),(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),9-Mar-17,13-Mar-17,13-Mar-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010019016^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003120,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Mar-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Mar-17,(null),(null),(null),(null),TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010022974,7-Apr-17,(null),1 MONTHS,6-Jul-17,6-Jul-17,16-Jul-17,16-Jul-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),16-Jul-17,(null),13-Jul-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010022974^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003643,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jul-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Jul-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
344,8-Oct-14,(null),"CONTROL PANELS, BOP CONTROL SYSTEM",7-Jan-15,7-Jan-15,19-Jan-15,20-Jan-15,(null),(null),(null),(null),(null),(null),(null),720,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),28-Jan-15,(null),7-Jan-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,3,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,(null),DRILLING,(null),(null),(null),FALSE,(null),(null),(null),52844963,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=344^,SEO,(null),(null),(null),(null),(null),No,2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jan-15,(null),(null),(null),(null),(null),(null),(null),(null),10-Jan-15,(null),(null),FALSE,FALSE,(null),(null),(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
817,8-Nov-14,(null),"CONTROL PANELS, BOP CONTROL SYSTEM",6-Feb-15,6-Feb-15,9-Feb-15,9-Feb-15,(null),(null),(null),(null),(null),(null),(null),720,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),9-Feb-15,(null),15-Feb-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,4,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,(null),DRILLING,(null),(null),(null),FALSE,(null),(null),(null),52889734,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=817^,SEO,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Feb-15,(null),(null),(null),(null),(null),(null),(null),(null),18-Feb-15,TRUE,(null),FALSE,FALSE,(null),(null),(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1347,6-Dec-14,(null),"CONTROL PANELS, BOP CONTROL SYSTEM",6-Mar-15,6-Mar-15,27-Feb-15,3-Mar-15,(null),(null),(null),(null),(null),(null),(null),720,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),3-Mar-15,(null),14-Mar-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,4,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,(null),DRILLING,(null),(null),(null),FALSE,(null),(null),(null),52917414,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1347^,SEO,(null),(null),(null),(null),(null),No,2,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Mar-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Mar-15,TRUE,(null),FALSE,FALSE,(null),(null),(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010001778,8-Jul-15,(null),1 MONTHS,6-Oct-15,6-Oct-15,29-Sep-15,3-Oct-15,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),3-Oct-15,(null),14-Oct-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010001778^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000711,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Oct-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Oct-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010017934,8-Nov-16,(null),1 MONTHS,8-Feb-17,8-Feb-17,9-Feb-17,16-Feb-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),(null),(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),16-Feb-17,13-Feb-17,13-Feb-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010017934^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003004,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Feb-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Feb-17,(null),(null),(null),(null),FALSE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
10100007511,7-Jan-17,(null),Follow up Safety bulletin,10-Jan-17,10-Jan-17,9-Feb-17,9-Feb-17,(null),"Regarding the Grease, NOV have a few different original valve manufacturers now under their ownership and therefore had different recommended greases for each type.  They have tried to consolidate this by giving sending this PIB to standardise the properties we should look for in a general grease.  I have been recommending that we standardise on the WOM valve grease MS-0050 for high temp.  This will cover all applications and operating temps on all Rigs and is currently the most used.

Regarding the POCV and shuttle valves, it is an information bulletin regarding the correct repair kits we should use for each specific valve so we do not try to substitute with something that will restrict the full operation of any valve.",(null),(null),(null),(null),(null),(null),(null),(null),332,(null),(null),240,(null),(null),(null),(null),(null),(null),(null),(null),(null),9-Feb-17,8-Feb-17,8-Feb-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),OTH,10,240,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,(null),TECHLEAD,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=10100007511^,SEO,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),10-Jan-17,(null),(null),(null),(null),(null),(null),(null),(null),11-Feb-17,(null),(null),TRUE,TRUE,FALSE,FALSE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010027351,8-Aug-17,(null),1 MONTHS,6-Nov-17,6-Nov-17,9-Nov-17,9-Nov-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),9-Nov-17,(null),13-Nov-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010027351^,SEO,(null),(null),(null),(null),(null),(null),(null),10100004083,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Nov-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Nov-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010000486,8-May-15,(null),1 MONTHS,6-Aug-15,6-Aug-15,15-Aug-15,15-Aug-15,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),15-Aug-15,(null),14-Aug-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010000486^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000478,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Aug-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Aug-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010001120,8-Jun-15,(null),1 MONTHS,6-Sep-15,6-Sep-15,4-Sep-15,5-Sep-15,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),192,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),5-Sep-15,(null),14-Sep-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010001120^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000574,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Sep-15,(null),(null),(null),(null),(null),(null),(null),(null),17-Sep-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010002957,7-Sep-15,(null),1 MONTHS,6-Dec-15,6-Dec-15,10-Dec-15,13-Dec-15,(null),(null),done and attached,(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),13-Dec-15,(null),13-Dec-15,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010002957^,SEO,(null),(null),(null),(null),(null),(null),(null),10100000976,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Dec-15,(null),(null),(null),(null),(null),(null),(null),(null),16-Dec-15,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010004289,8-Nov-15,(null),1 MONTHS,6-Feb-16,6-Feb-16,30-Jan-16,2-Feb-16,(null),(null),Comparison sheet attached,(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),33,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),2-Feb-16,(null),13-Feb-16,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,(null),(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010004289^,SEO,(null),(null),(null),(null),(null),(null),(null),10100001252,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Feb-16,(null),(null),(null),(null),(null),(null),(null),(null),16-Feb-16,(null),(null),FALSE,FALSE,(null),TRUE,(null),(null),332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010020925,5-Feb-17,(null),1 MONTHS,6-May-17,6-May-17,11-May-17,11-May-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),11-May-17,(null),13-May-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010020925^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003368,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-May-17,(null),(null),(null),(null),(null),(null),(null),(null),16-May-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010021960,8-Mar-17,(null),1 MONTHS,6-Jun-17,6-Jun-17,4-Jun-17,12-Jun-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),12-Jun-17,(null),13-Jun-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010021960^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003494,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Jun-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Jun-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010026023,8-Jul-17,(null),1 MONTHS,6-Oct-17,6-Oct-17,10-Oct-17,10-Oct-17,(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),10-Oct-17,(null),13-Oct-17,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FINISHED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),WO_NO=1010026023^,SEO,(null),(null),(null),(null),(null),(null),(null),10100003970,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Oct-17,(null),(null),(null),(null),(null),(null),(null),(null),16-Oct-17,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010033050,5-Feb-18,(null),1 MONTHS,6-May-18,6-May-18,(null),(null),(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),28-Feb-18,(null),13-May-18,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CANCELED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,WO_NO=1010033050^,SEO,(null),(null),(null),(null),(null),(null),(null),10100004842,(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.7,(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-May-18,(null),(null),(null),(null),(null),(null),(null),(null),16-May-18,(null),(null),(null),(null),TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),0,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
1010032097,6-Jan-18,(null),1 MONTHS,6-Apr-18,6-Apr-18,(null),(null),(null),(null),(null),(null),(null)," Generated for ex department , Site J105,  11560046,",(null),191.9997168,(null),(null),332,(null),(null),200,(null),(null),(null),(null),(null),(null),(null),(null),(null),28-Feb-18,(null),13-Apr-18,Separate Action,ActiveSeparate,(null),(null),(null),(null),(null),(null),(null),200,2,(null),M001,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CANCELED,J105,11560046,*,DRILLING,(null),(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,WO_NO=1010032097^,SEO,(null),(null),(null),(null),(null),(null),(null),10100004719,(null),(null),FALSE,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0.7,(null),J105,EQUIPMENT,EQUIPMENT,"CONTROL PANELS, BOP CONTROL SYSTEM-GROUP",(null),(null),(null),(null),(null),(null),(null),6-Apr-18,(null),(null),(null),(null),(null),(null),(null),(null),16-Apr-18,(null),(null),FALSE,FALSE,TRUE,TRUE,(null),FALSE,332,(null),(null),(null),(null),0,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),FALSE
